id,latitude,longitude,price,availability_30,availability_60,availability_90,availability_365,review_scores_rating
39745364,51.51558,-0.13581,154,22,52,77,77,4.53
39745370,51.4497,-0.14051,80,0,0,0,0,4
39745577,51.48685,-0.16263,318,29,59,89,364,
39745614,51.5285,-0.07642,108,0,0,0,0,5
39746515,51.55932,0.15239,23,16,24,54,54,5
39747291,51.51488,-0.06192,60,0,0,0,0,3.57
39749339,51.49401,0.06408,39,30,60,90,365,
39749699,51.46751,-0.25342,175,27,57,87,177,5
39750022,51.37891,-0.10357,50,29,59,89,89,
39750375,51.44532,-0.12691,350,30,60,90,90,5
39751631,51.49121,-0.02601,88,0,0,0,0,4.8
39752295,51.50745,-0.00657,75,0,0,0,0,
39752625,51.55505,-0.28698,79,0,0,0,0,
39754080,51.5407,-0.11578,70,0,0,0,0,5
39760095,51.54081,-0.18969,80,29,59,89,179,
39760230,51.58668,0.02511,70,11,12,13,13,4.83
39761763,51.59802,-0.11658,35,29,59,89,364,4.54
39762289,51.52583,-0.12462,90,0,0,0,0,4.75
39762774,51.55353,-0.11267,45,0,0,0,0,3
39763182,51.5155,-0.15152,140,29,50,80,355,5
39763245,51.47695,-0.16717,55,25,50,71,71,4.7
39765175,51.48861,-0.20635,89,0,0,0,0,
39765502,51.52542,-0.05985,135,13,16,18,18,5
39766032,51.41144,-0.30703,200,0,0,0,0,5
39766182,51.5137,-0.18689,62,25,25,25,25,4.17
39766902,51.54165,-0.13755,220,0,0,0,0,4.2
39767004,51.518,-0.19947,172,9,36,63,243,4.75
39767175,51.51929,-0.04806,108,0,0,0,90,4.6
39767843,51.5137,-0.18801,69,12,12,12,12,5
39768643,51.47594,0.02383,30,0,0,0,0,4.9
39768657,51.56286,-0.10955,68,0,2,8,98,4.5
39768858,51.49751,-0.0172,250,30,60,90,180,4.4
39769197,51.51953,-0.18083,250,29,59,89,89,
39770524,51.4755,-0.19544,144,0,0,0,0,5
39771299,51.50923,-0.00263,180,0,0,0,0,5
39771450,51.50388,-0.09339,138,0,0,0,1,4.5
39771633,51.48085,-0.25754,100,0,0,0,0,
39771650,51.56232,-0.04619,85,0,0,0,273,4.83
39772076,51.50384,-0.09418,138,0,0,0,1,4.36
39772136,51.47956,-0.03084,36,0,0,0,0,
39772930,51.51335,-0.17529,156,0,2,29,304,4.68
39772996,51.52514,-0.08286,109,0,0,0,158,5
39773404,51.50643,-0.00387,80,0,0,0,0,5
39774088,51.51982,-0.06797,70,30,60,90,365,
39774217,51.51645,-0.16595,215,30,60,90,365,
39774552,51.52006,-0.06841,67,30,60,90,365,
39774899,51.5254,0.017,35,28,58,88,88,
39775120,51.47064,-0.05249,100,0,0,0,0,5
39775535,51.53219,-0.07704,47,0,0,0,0,
39776296,51.57956,-0.08793,55,0,0,0,0,4.5
39776508,51.59884,-0.12297,194,0,0,0,0,5
39776605,51.44581,-0.12686,350,29,59,89,89,5
39776680,51.5157,-0.13676,254,13,43,68,91,4.5
39777505,51.51884,-0.13839,131,0,0,0,0,4.67
39777796,51.49985,-0.03828,68,0,0,0,0,5
39778814,51.54219,-0.1376,99,0,0,0,0,4.86
39781757,51.43769,0.02624,130,0,0,0,0,5
39782949,51.45151,-0.10216,25,30,60,90,365,
39784125,51.54112,0.00599,99,0,0,0,0,
39785779,51.49921,-0.23583,97,26,27,27,27,4.5
39787018,51.50062,-0.30286,67,0,29,51,107,4.6
39787207,51.59149,-0.07665,28,0,0,0,0,
39787839,51.52094,-0.1653,106,12,12,12,12,5
39788185,51.53045,0.00856,72,0,0,0,0,4
39788228,51.51374,-0.19864,250,0,0,0,52,4
39789049,51.4812,0.10424,23,30,60,90,90,4.33
39789065,51.46693,-0.05681,109,0,0,0,0,4.83
39789353,51.51442,-0.06826,33,4,24,54,54,4.85
39789781,51.53575,-0.13862,229,25,55,85,268,5
39789805,51.48789,0.05266,100,0,0,0,0,0
39790006,51.51765,-0.03469,211,0,0,0,0,4.9
39791046,51.49449,-0.18835,280,30,60,90,365,
39791324,51.5513,-0.15785,215,30,60,90,276,5
39791915,51.53745,-0.13942,189,15,34,57,256,5
39792108,51.55651,-0.04371,450,0,0,0,0,
39792114,51.53549,-0.1368,332,23,38,63,269,5
39792695,51.62487,0.00859,135,1,1,1,1,4.67
39793046,51.5907,-0.10005,60,0,0,0,0,
39793481,51.51408,-0.17988,250,27,57,87,177,5
39794432,51.52506,-0.12628,290,0,5,35,258,4.8
39795036,51.43387,-0.16005,86,0,0,0,0,4.8
39796151,51.46183,-0.16642,160,30,32,32,32,4.71
39797394,51.52234,-0.06884,100,30,60,90,365,4
39797772,51.52003,-0.07014,58,15,45,75,350,5
39797904,51.45649,-0.12671,25,0,0,0,0,4.91
39798147,51.51511,-0.069161,140,30,60,90,348,4.75
39798184,51.515099,-0.068772,150,27,57,87,362,4.67
39798187,51.51511,-0.069161,160,23,50,80,338,5
39798190,51.515099,-0.068772,170,18,48,78,353,4.65
39798192,51.515099,-0.068772,250,13,34,62,321,5
39798195,51.515099,-0.068772,150,27,57,87,362,
39798440,51.48304,-0.19463,90,0,0,0,0,5
39799095,51.63017,-0.12912,50,30,60,90,180,5
39800792,51.48306,-0.30162,150,0,0,0,0,4.69
39805000,51.51326,-0.07608,94,6,16,20,20,4.36
39805827,51.38866,-0.27945,35,0,0,0,0,
39806838,51.53399,0.01173,25,0,0,0,0,4
39807263,51.48811,-0.20647,89,30,60,90,365,
39807670,51.47913,-0.22275,46,0,0,0,185,5
39807801,51.48997,-0.20606,89,30,60,90,365,
39807983,51.48896,-0.20603,89,30,60,90,365,
39808223,51.49032,-0.20808,129,30,60,90,365,1
39809877,51.52073,-0.10938,175,15,21,21,21,4.67
39809997,51.56092,-0.2895,29,0,0,0,0,4
39810046,51.38627,-0.11922,90,0,0,0,0,
39810196,51.54231,0.00905,65,0,0,0,0,
39810858,51.52353,-0.15934,359,4,18,48,48,4.91
39812324,51.52287,-0.10209,700,30,60,90,365,5
39812454,51.54056,-0.07716,60,0,0,0,0,
39812726,51.50771,-0.40658,40,0,0,0,0,
39813045,51.46695,-0.06724,80,1,1,1,1,
39814174,51.49298,-0.09322,199,29,38,38,38,5
39814916,51.5657,-0.06656,110,0,0,0,0,5
39816696,51.51855,-0.16896,250,30,60,90,90,
39816935,51.40517,0.09727,100,30,60,90,180,
39817130,51.51306,-0.06288,85,0,0,0,0,4.53
39817279,51.50725,-0.21538,43,0,0,0,0,5
39817724,51.53896,0.14576,20,0,0,0,0,4
39818916,51.5087,0.1249,115,3,33,63,63,4.43
39819083,51.53164,0.01494,33,0,7,7,41,5
39824795,51.52154,-0.00996,70,0,0,0,0,4.67
39825115,51.51904,-0.17469,95,30,60,90,116,
39825413,51.50981,-0.3183,25,8,38,68,68,5
39827209,51.60386,-0.19859,50,0,0,0,0,
39827221,51.55951,-0.06455,70,0,0,0,0,
39827476,51.59389,-0.24855,26,30,60,90,365,4.5
39827668,51.51698,-0.01572,100,0,0,0,0,
39827704,51.54107,-0.09981,90,0,0,0,0,5
39827837,51.4901,-0.20601,99,30,60,90,180,1.5
39827897,51.48872,-0.20598,89,30,60,90,365,5
39828026,51.4888,-0.20612,89,30,60,90,365,3
39828091,51.49038,-0.20755,79,30,60,90,365,3.67
39828204,51.48826,-0.20642,69,30,60,90,365,4.5
39828396,51.52394,-0.12668,456,6,30,52,327,5
39828405,51.64477,-0.06523,45,0,0,0,0,4.4
39828731,51.59482,-0.24976,37,30,60,90,365,4.33
39829004,51.53626,-0.09151,65,10,40,70,235,5
39829709,51.45073,0.1888,56,13,43,73,73,
39829819,51.49002,-0.13641,85,0,0,0,0,4.9
39830399,51.48765,-0.17625,85,30,60,90,90,5
39831395,51.49073,-0.21132,220,2,32,62,152,5
39831563,51.55156,0.0194,90,4,25,55,173,5
39831835,51.42721,-0.12442,15,0,0,4,4,4.59
39832265,51.48855,-0.16197,460,30,60,90,365,4
39832901,51.51222,-0.1839,74,0,0,0,0,4.18
39833029,51.46888,-0.14961,53,30,60,90,365,5
39833538,51.50412,-0.24421,29,0,0,0,0,5
39833567,51.35991,-0.20364,25,0,0,0,0,5
39833672,51.55667,-0.10404,60,0,0,0,0,5
39833720,51.49481,-0.13376,149,0,0,0,0,4.72
39833775,51.55387,-0.07715,149,11,22,22,22,5
39834718,51.52473,-0.15775,116,0,0,0,0,4.33
39835039,51.35359,-0.15216,45,13,37,43,187,5
39835148,51.53756,-0.07866,50,0,0,0,0,
39835553,51.4807,-0.11667,86,0,0,0,0,4.47
39835703,51.53859,-0.14104,59,5,13,23,181,4.77
39835804,51.65017,-0.08157,100,29,56,86,361,5
39836012,51.62142,-0.06153,129,0,0,0,0,4.67
39836098,51.49653,-0.2029,95,0,0,0,0,5
39836486,51.47242,-0.40015,143,0,6,36,126,4.61
39837621,51.65027,-0.08237,130,28,50,80,355,4.5
39838127,51.53197,-0.21912,99,2,2,2,2,5
39838881,51.51535,-0.16863,300,0,0,0,0,4.33
39839144,51.54516,-0.23592,68,30,60,90,90,
39839438,51.49367,-0.1649,100,11,41,71,71,4.4
39839964,51.49366,-0.10427,55,30,60,90,365,1
39840614,51.54089,-0.02202,53,0,0,0,0,3
39840632,51.50908,-0.30629,365,19,49,79,354,
39840858,51.48004,-0.12219,20,30,60,90,90,
39841022,51.54133,0.08507,45,0,0,0,0,5
39842954,51.5942,-0.24199,149,30,60,90,365,
39844019,51.53187,-0.38484,45,29,59,89,89,5
39846257,51.43676,0.04412,55,27,57,87,177,
39846281,51.48774,-0.19184,150,30,60,90,90,
39847164,51.51278,-0.15058,150,23,53,83,358,4.5
39850059,51.50247,-0.21859,160,30,60,90,180,
39850902,51.49083,-0.19135,"1,500.00",0,0,0,0,4.33
39851162,51.4226,-0.2028,69,16,46,72,72,
39851718,51.58909,-0.23513,120,30,60,90,365,
39852079,51.58775,-0.23581,199,30,60,90,365,
39852170,51.51754,-0.13756,191,14,39,47,210,5
39852595,51.59689,-0.25422,199,30,60,90,365,
39852953,51.47551,-0.20469,90,0,0,0,0,5
39853214,51.59669,-0.25482,230,30,60,90,365,
39853417,51.43913,-0.12778,75,0,0,0,0,
39853517,51.59304,-0.2519,199,30,60,90,365,
39853593,51.34755,-0.09448,30,0,0,0,0,5
39853701,51.52789,-0.11512,30,0,0,0,0,5
39853712,51.54195,-0.48697,73,3,21,51,100,5
39853845,51.46275,-0.24438,100,28,58,88,88,
39854060,51.54001,-0.21638,40,30,60,90,119,5
39854641,51.47232,-0.24321,172,0,0,0,90,5
39854797,51.54937,-0.12849,50,0,4,34,34,
39854971,51.53138,-0.23079,55,3,8,22,297,4.83
39855040,51.51141,-0.18422,19,29,57,87,143,4.3
39855313,51.59358,-0.25277,230,30,60,90,365,
39855867,51.54756,-0.0601,67,16,27,48,48,4.81
39856155,51.4575,0.04437,149,30,60,90,365,4
39856397,51.45915,0.0423,250,30,60,90,365,
39856436,51.54731,-0.22787,80,29,59,89,89,5
39856465,51.52783,-0.10278,130,0,1,1,1,
39856977,51.63587,-0.04522,36,30,60,85,360,4.88
39857605,51.35757,0.10855,40,0,0,0,0,
39857649,51.44047,-0.11713,35,0,0,0,0,5
39857741,51.3807,-0.29768,120,0,0,0,0,5
39857777,51.60787,0.16469,46,28,58,88,88,4.67
39857999,51.51261,-0.13647,145,30,60,90,365,5
39858424,51.51068,-0.18573,19,28,58,87,139,4.5
39858574,51.51476,-0.02578,45,30,59,89,364,4.11
39858607,51.56581,-0.21452,31,0,0,0,249,5
39858662,51.42091,-0.19676,10,0,0,0,0,
39858765,51.50984,-0.06216,137,0,0,0,0,4.86
39859009,51.55065,-0.19155,36,27,57,87,362,4.33
39859158,51.511,-0.18428,17,29,59,89,145,4.65
39859220,51.55482,-0.13726,127,0,0,0,0,4.6
39859449,51.51262,-0.18517,17,27,57,87,143,4.78
39859724,51.51063,-0.18477,16,29,59,89,145,4.63
39859892,51.5489,-0.1514,85,0,9,35,95,4.57
39860987,51.54944,-0.15316,96,17,45,69,129,4.42
39861358,51.60492,-0.1926,60,29,59,89,180,
39861438,51.45142,-0.18339,58,29,59,89,364,
39861475,51.45139,-0.18472,56,29,59,89,89,5
39861654,51.476,0.10549,150,0,0,0,0,
39862090,51.62864,-0.07535,39,30,60,90,180,
39862957,51.49682,-0.10443,150,26,56,86,86,5
39863184,51.40928,-0.10056,22,0,0,0,0,0
39864359,51.55661,-0.33592,32,0,0,0,0,5
39864442,51.54745,-0.14295,50,30,60,90,365,1
39865331,51.51066,-0.07179,75,29,59,89,364,
39865487,51.49622,-0.17999,100,15,41,57,222,4.78
39865651,51.51201,-0.18023,250,23,53,83,173,
39865825,51.48027,-0.08256,95,0,0,0,0,5
39866160,51.54706,-0.00297,149,0,0,0,0,
39866251,51.49812,-0.21366,50,0,0,0,0,5
39867518,51.51657,-0.16429,149,30,60,90,365,
39867538,51.4811,-0.17972,135,1,2,11,11,4.93
39868120,51.55666,-0.09728,250,0,0,0,0,
39868743,51.52997,-0.09728,100,25,50,54,54,4.79
39868875,51.57979,-0.00998,80,19,43,73,74,4.67
39869123,51.40647,-0.23127,99,8,24,54,144,
39870364,51.58552,-0.07755,60,2,32,62,130,4.76
39870595,51.58597,-0.07992,66,19,49,79,147,4.74
39870723,51.58813,-0.07837,66,10,40,70,138,4.68
39876487,51.56126,-0.0102,38,13,43,73,348,4
39876574,51.56195,-0.00991,35,29,59,89,207,3.5
39876715,51.62692,-0.05699,70,0,0,0,16,4.5
39876749,51.4568,-0.16505,35,0,1,1,1,4.88
39876923,51.47851,-0.19077,75,30,60,90,90,0
39878219,51.54117,-0.04651,800,27,57,87,362,4.95
39878663,51.52646,-0.02054,30,30,60,90,90,
39878887,51.52676,-0.16359,525,30,60,90,90,5
39880263,51.51367,-0.12834,189,0,0,0,0,4
39880406,51.45665,-0.06666,93,3,8,38,129,4.91
39881037,51.51303,-0.13284,100,28,58,88,363,
39881152,51.59736,-0.05942,35,29,59,89,179,5
39881359,51.49829,-0.1085,310,0,0,0,0,4
39881554,51.56504,-0.05776,25,0,0,0,0,
39881700,51.5917,-0.16477,75,0,0,0,0,4.25
39882073,51.54473,-0.15042,152,0,0,0,180,4.24
39882646,51.54321,-0.15194,89,0,0,0,0,5
39882825,51.40496,-0.23183,101,7,23,53,143,
39883969,51.48552,0.02535,300,0,0,0,0,5
39884105,51.47242,-0.17046,50,0,0,0,0,
39884292,51.52986,-0.17869,244,0,0,24,114,4.48
39884318,51.5291,-0.17872,162,0,0,24,114,3.6
39884553,51.5313,0.04497,22,0,0,0,2,4.89
39884601,51.57821,-0.11117,200,6,29,29,149,5
39886737,51.49739,0.01231,166,27,47,71,244,4.59
39886744,51.49794,0.01247,151,25,55,78,254,4.5
39887321,51.52953,-0.01423,246,0,0,0,0,4.63
39887921,51.4742,-0.18332,95,29,59,89,364,5
39888371,51.56055,-0.11359,27,0,0,0,0,4.92
39889465,51.42394,-0.14873,55,29,55,85,85,5
39890824,51.5115,-0.37925,28,7,37,67,342,4.86
39891084,51.56892,-0.12877,90,0,0,0,0,4.6
39892312,51.48274,-0.1276,95,0,0,0,0,5
39893060,51.54111,-0.02022,130,19,49,79,79,4.47
39893587,51.49515,-0.1949,100,7,7,7,7,5
39893867,51.50199,-0.30662,75,0,0,0,0,5
39894009,51.60385,0.07945,55,7,37,67,246,
39894257,51.5815,0.17572,19,0,0,0,0,5
39895165,51.49233,-0.20985,80,0,0,0,0,
39895450,51.52635,0.08321,159,30,60,90,297,5
39895925,51.52405,0.08129,188,27,55,85,291,
39896359,51.48798,-0.17932,125,0,0,0,0,4.83
39897273,51.53488,-0.09933,100,11,34,34,34,4.55
39898412,51.56247,-0.00949,50,0,0,0,0,1
39906066,51.519,-0.11723,230,0,0,0,157,4.63
39906668,51.54498,0.09413,58,30,60,90,90,
39906867,51.53738,-0.10928,180,0,0,0,0,
39906943,51.50151,-0.10275,149,0,0,0,0,5
39907176,51.53585,0.02865,25,0,0,0,0,4.7
39907479,51.60902,-0.11657,70,0,0,0,0,5
39907531,51.45306,-0.11572,95,0,0,0,0,5
39908118,51.48787,-0.20722,50,0,0,0,0,4.43
39908702,51.48793,-0.20753,55,0,0,0,0,3
39909536,51.57584,-0.21278,50,0,0,0,0,5
39910513,51.52803,-0.12357,140,0,4,15,282,5
39910841,51.55672,-0.07184,150,0,0,0,2,4.8
39910938,51.4998,-0.39755,27,27,45,75,350,4.73
39911815,51.47947,-0.19342,957,7,7,7,7,
39912215,51.53,0.04697,22,0,0,0,2,5
39912480,51.5885,-0.08379,100,28,58,88,268,
39912798,51.51329,-0.15189,150,0,0,0,3,5
39912899,51.46512,-0.11889,132,0,0,0,0,
39913192,51.51813,-0.27474,30,29,59,89,269,
39913396,51.46112,-0.11141,210,25,55,85,172,
39913466,51.49728,-0.16525,64,0,0,0,0,5
39913635,51.52723,-0.19384,305,0,0,0,0,5
39915143,51.42603,-0.38,95,0,0,0,0,
39915837,51.51693,-0.20238,171,0,0,0,130,
39916087,51.49645,-0.16271,564,16,36,66,66,5
39916336,51.54568,-0.07286,70,0,0,0,0,5
39916371,51.51714,-0.07447,104,0,0,0,84,4
39916407,51.44777,-0.04078,48,27,57,87,87,4.44
39916569,51.47605,-0.26912,62,30,60,90,365,5
39916820,51.51289,-0.18302,74,19,25,55,235,4.38
39916927,51.44371,-0.12709,35,29,59,89,89,0
39917443,51.52801,-0.11548,110,4,15,45,135,4.81
39917473,51.51593,-0.19137,150,21,30,30,30,5
39919105,51.50488,-0.29518,33,0,0,0,0,4
39919681,51.51971,-0.04966,100,28,58,88,88,5
39920895,51.49365,-0.10483,50,0,0,0,0,4.89
39921015,51.46495,-0.13334,56,29,59,89,89,
39921883,51.51591,-0.16445,99,30,60,90,365,4
39922226,51.51819,-0.16917,450,30,60,90,365,
39922254,51.56573,-0.03341,26,0,0,0,0,5
39922722,51.51524,-0.16594,149,30,60,90,365,
39922802,51.55504,-0.11331,42,9,30,55,243,5
39923158,51.48178,-0.04912,55,0,0,0,0,4.86
39923575,51.52018,-0.06994,100,30,60,90,365,5
39924910,51.52643,-0.05847,80,0,0,0,0,3
39931326,51.48049,0.12351,27,29,59,89,179,
39932618,51.56711,0.00245,29,29,59,89,89,5
39932797,51.53344,-0.05997,65,0,0,0,0,5
39934146,51.46757,-0.0168,40,0,0,0,0,5
39934961,51.5144,-0.15111,250,28,58,88,363,
39935146,51.50149,-0.06879,100,23,53,83,173,
39935970,51.62981,0.01805,50,27,57,87,177,5
39936817,51.5307,-0.09913,50,0,0,1,1,4.94
39936855,51.49206,-0.08855,45,0,0,0,0,
39937350,51.49986,-0.07365,147,23,53,83,358,5
39937819,51.4396,-0.00815,70,2,2,2,4,4.56
39938738,51.63504,-0.14229,200,13,20,20,20,
39940323,51.49067,-0.09259,65,0,0,0,0,4.8
39940368,51.59665,-0.25328,150,22,50,80,351,
39940545,51.4936,-0.09153,259,0,0,0,0,5
39940819,51.49777,-0.17989,290,7,37,67,274,5
39941153,51.47176,-0.01635,206,22,52,82,173,4
39941281,51.50032,-0.2391,85,28,58,88,88,3
39942261,51.52476,-0.09278,50,17,29,59,149,4.75
39942287,51.54939,-0.01088,191,0,0,0,0,4.78
39942407,51.57053,-0.19789,15,0,0,0,0,4.29
39942919,51.55443,-0.21319,40,0,6,36,36,4.5
39943224,51.56557,-0.10922,75,0,0,0,0,5
39944620,51.47298,-0.16988,139,6,6,6,6,4.56
39945005,51.4618,-0.12387,60,6,36,66,341,
39945128,51.52068,-0.05603,135,23,53,83,83,5
39945388,51.49478,-0.04252,38,6,36,66,66,5
39945713,51.43493,-0.15703,125,21,41,71,71,
39945940,51.53213,-0.11614,100,0,0,0,0,
39946317,51.51578,-0.05427,29,30,60,90,365,1
39946801,51.51612,-0.05256,29,30,60,90,365,
39948283,51.46953,-0.10622,35,28,58,88,88,5
39948575,51.48008,-0.38971,23,0,0,0,250,4.73
39948968,51.52606,-0.06839,32,30,60,90,365,
39952357,51.41874,-0.13517,19,0,0,0,0,3
39956247,51.45063,-0.13027,50,0,0,0,0,4.67
39957143,51.4632,-0.06547,60,3,6,6,6,
39957388,51.45971,-0.00811,69,0,0,0,0,4
39957540,51.54583,0.10862,85,0,0,0,0,5
39957770,51.5416,-0.14676,198,0,0,0,0,5
39958528,51.40176,0.02292,600,29,59,89,89,
39958750,51.49421,-0.19554,176,30,60,90,365,2
39958966,51.48865,-0.14109,211,8,28,28,272,5
39958999,51.51756,-0.17006,140,20,50,80,170,
39959330,51.53812,-0.14759,90,20,50,80,80,5
39960093,51.54978,-0.23553,175,0,24,49,84,5
39960289,51.57117,-0.29175,35,14,34,64,339,4.95
39960526,51.45388,-0.05373,60,0,0,0,0,5
39960555,51.46159,-0.05577,40,29,59,89,179,
39961337,51.53728,-0.08124,217,14,33,46,46,4.25
39961624,51.52535,-0.10194,518,7,7,7,21,
39962111,51.58572,-0.08738,30,0,0,1,1,4.5
39962541,51.57605,-0.06925,79,0,0,0,0,4.69
39962626,51.39925,-0.08276,35,23,53,83,173,0
39962674,51.55672,-0.11835,80,0,0,0,0,
39963193,51.35626,-0.13744,45,0,0,0,0,4.86
39963467,51.42825,-0.16921,24,23,53,83,173,
39964316,51.4307,-0.109,30,28,58,88,89,5
39964865,51.47667,-0.14734,243,12,24,44,135,4.5
39964899,51.45501,-0.05134,147,29,59,89,89,5
39965850,51.51234,-0.01602,55,0,0,0,0,4.67
39967015,51.57382,0.12326,25,0,0,0,0,
39968652,51.52594,-0.12713,289,18,35,65,215,5
39969952,51.39664,0.02118,50,0,0,6,96,4.89
39970895,51.61192,-0.11823,31,0,0,0,0,5
39971749,51.59341,-0.25821,31,0,0,0,0,4
39971751,51.52181,-0.329,35,0,0,6,281,4
39973380,51.56406,-0.20497,85,0,16,46,299,4.78
39974170,51.59427,-0.24343,99,30,60,90,365,
39974356,51.59458,-0.24342,99,30,60,90,365,
39980224,51.57639,-0.11468,135,0,0,0,0,5
39980702,51.58896,-0.33131,69,0,0,0,142,3.33
39982065,51.5674,-0.09788,95,0,0,0,0,5
39982408,51.55786,0.12685,25,0,0,0,0,4
39982493,51.50442,-0.09096,250,0,0,0,0,5
39984276,51.52409,-0.01458,165,0,7,7,205,5
39984370,51.49158,-0.24644,160,0,0,0,0,5
39985541,51.52469,-0.12517,80,0,0,0,0,4
39985886,51.46121,-0.01485,45,0,0,0,0,5
39986462,51.46029,-0.10444,27,30,60,90,180,5
39986569,51.45259,0.00236,100,6,20,50,50,
39987653,51.47386,-0.06722,53,0,0,0,0,5
39988769,51.35744,-0.21704,67,3,8,38,128,4.81
39988854,51.59448,-0.23491,34,0,0,5,95,4.89
39989168,51.49631,-0.16608,75,16,46,76,351,5
39989324,51.49373,-0.01935,33,30,60,90,180,5
39990164,51.52011,-0.09881,149,29,59,89,179,
39990510,51.52782,-0.20407,210,30,60,90,365,5
39991564,51.44951,-0.11434,130,1,4,4,192,5
39991721,51.45025,-0.21113,59,13,13,13,106,5
39992429,51.39845,-0.12165,120,0,0,0,0,
39995897,51.5086,-0.20017,70,0,0,0,0,
39996497,51.46254,-0.22848,89,0,0,5,5,5
39998735,51.4637,-0.17141,85,0,0,0,0,5
39999002,51.52011,0.10619,45,0,0,0,0,5
39999435,51.52398,-0.05662,125,0,0,0,0,4.67
40000179,51.52316,-0.19771,50,29,59,89,89,5
40000193,51.50026,-0.08445,169,21,51,81,356,5
40000273,51.54779,-0.09207,50,28,58,88,88,5
40000351,51.49864,-0.02181,47,30,60,90,90,4.67
40001099,51.50863,-0.141,475,30,60,85,360,4.5
40001487,51.51345,-0.17767,119,0,0,0,0,4.5
40002605,51.49735,-0.19346,85,29,59,89,179,
40002893,51.47926,-0.20304,110,3,23,51,322,4.5
40003154,51.53353,-0.11298,110,0,0,0,0,5
40003267,51.50182,-0.28527,30,4,8,18,277,4.89
40003475,51.46748,-0.28981,200,0,0,0,0,4
40004087,51.42428,-0.08628,22,1,1,1,65,5
40004166,51.51798,-0.21473,94,0,0,0,0,4.86
40004876,51.46554,-0.06594,30,27,57,87,87,5
40005547,51.42094,-0.15988,125,0,0,0,0,5
40005965,51.48341,-0.30137,150,29,59,89,269,
40006234,51.59936,-0.01691,114,0,0,0,0,5
40007329,51.43996,-0.42577,45,29,59,89,89,
40007490,51.4784,-0.22304,155,7,23,23,31,5
40007674,51.45794,-0.12654,19,0,2,2,2,5
40007892,51.51357,-0.4202,85,30,60,90,365,
40007978,51.42027,-0.27929,110,9,26,56,331,4.78
40008142,51.49305,-0.19273,150,18,35,39,238,4.75
40008230,51.56814,-0.03264,22,7,25,25,214,5
40008667,51.48995,-0.03214,30,0,0,0,0,4
40008698,51.56811,-0.0334,20,0,0,0,0,4.38
40008851,51.5682,-0.03464,23,0,0,0,0,4
40008988,51.56593,-0.03313,25,0,0,0,0,5
40009125,51.56831,-0.03335,55,2,19,49,324,4
40009234,51.51714,-0.16662,91,30,60,90,365,4.5
40009420,51.47884,-0.34337,110,0,0,0,0,
40009839,51.42574,-0.14551,80,20,50,67,67,4.75
40010291,51.42367,-0.14573,51,23,53,74,349,4.56
40016567,51.54474,-0.20637,185,29,59,89,89,5
40018589,51.53273,-0.14507,350,28,58,88,178,
40019329,51.51733,-0.20926,99,30,60,90,90,5
40019474,51.55551,-0.09325,45,23,53,83,83,
40019591,51.4908,-0.25931,295,0,8,8,138,5
40019630,51.55149,-0.18431,100,25,55,85,175,5
40019662,51.4415,-0.16352,361,0,20,20,20,3
40019984,51.51257,-0.17845,99,0,0,0,0,4.7
40020338,51.4826,-0.03355,90,30,60,90,90,5
40020481,51.63669,-0.15952,40,29,59,89,364,
40020679,51.5171,-0.19907,410,0,0,0,0,5
40020814,51.55732,-0.16495,"1,288.00",0,0,0,0,
40020843,51.4739,-0.15336,454,0,0,0,0,5
40020980,51.55109,-0.18487,50,27,57,87,177,5
40021312,51.516,-0.17517,85,7,15,40,279,4.75
40021553,51.48438,-0.09477,69,19,45,75,350,4.09
40021686,51.53693,-0.09204,98,0,0,0,0,4
40021727,51.56601,0.00812,200,14,38,38,140,
40021842,51.51001,-0.13295,148,11,41,66,66,4.67
40022320,51.51384,-0.06031,60,0,0,0,0,4.08
40022809,51.53279,-0.10861,70,0,0,0,0,4.25
40023079,51.53883,-0.04263,84,24,24,24,213,
40023595,51.51555,-0.06409,66,0,0,0,0,4.31
40023881,51.39822,0.09147,618,0,0,0,17,4.67
40024663,51.49138,-0.16565,500,0,0,0,0,
40024824,51.46972,-0.1124,108,0,0,0,92,5
40025314,51.57151,-0.38708,30,0,0,0,0,
40025475,51.51601,-0.20345,449,11,41,71,71,5
40025629,51.49206,-0.16731,300,6,36,66,66,5
40026026,51.51282,-0.03002,50,8,15,15,15,
40026414,51.44282,-0.00962,25,28,58,88,88,
40026457,51.52771,-0.18548,45,29,59,89,89,5
40026459,51.49171,-0.02457,90,29,59,89,89,
40026469,51.51557,-0.06363,60,0,0,0,0,4.2
40026536,51.5289,-0.06093,30,30,60,90,365,4.33
40026779,51.51169,-0.04227,200,30,60,90,180,4.67
40026864,51.52691,-0.05936,30,30,60,90,365,5
40027395,51.54451,-0.19163,66,23,53,83,109,5
40027545,51.52675,-0.06056,32,0,0,0,0,3
40027825,51.48851,-0.11153,65,30,60,90,365,3.6
40027910,51.52681,-0.06026,35,30,60,90,365,4.57
40027957,51.42859,-0.10807,25,28,58,88,89,5
40028059,51.48826,-0.11198,75,30,60,90,365,
40028219,51.35566,-0.21678,45,28,58,88,178,
40028388,51.52901,-0.05917,35,30,60,90,365,3
40028600,51.49642,-0.15084,"1,700.00",27,57,87,362,
40028819,51.65963,-0.07951,301,30,60,88,363,5
40029115,51.50938,-0.15078,300,0,0,0,0,
40029692,51.55561,-0.07611,44,0,0,0,0,
40030017,51.55025,-0.05821,40,0,0,0,0,
